asset_id,code,name,category,rationale
b0eb1fbe92edae487377b75d38ac0778b7fe67af868c061245230ff13cf8c106,TIBET-STDG-XCH,TibetSwap LP STDG-XCH,LP token,TibetSwap LP token
319ad6d73f87f62f446765b03c55af860e2c3dcac9105a78532038f4056a9160,BEARD,YELLOWBEARD,Unclassified,unclear/ambiguous
a83ba6ec56f42e04f0b07f8b2fa6524363f505ac1ce3cc1bd806b98863d5b56c,,CHIA MONSTER TOWER WARRIOR,Unclassified,unclear/ambiguous
5097730b5c16b85abb32cbde614f45a7f7003a22f75b812c60d129fd1487507a,,,Unclassified,no description
0d2151e3d1e9d9f9bca37eb322e4045925e2fad5af1d7ff7dd98eb3f6c963d7e,TIBET-TIBET-TIBET-TIBET-TIBET-USA-XCH-XCH-XCH-XCH-XCH,TibetSwap LP TIBET-TIBET-TIBET-TIBET-USA-XCH-XCH-XCH-XCH-XCH,LP token,TibetSwap LP token
7b502f7638c2dd95849546f585ef6013c52ff0b70ccd1c6ffc13b965fc88d89a,TIBET-PAW-XCH,TibetSwap LP PAW-XCH,LP token,TibetSwap LP token
b41675ccf5b32114c5f320942e75ea44d896b225db6f0a194af924386f12c343,,,Unclassified,no description
aa3038a70653b03929fa9af938124e04954a1e10ec1d924f968e94dd6b215987,BRICK,BRICKs,Unclassified,unclear/ambiguous
7f3584af7b574030af5be244b6ae332fd3820b44e96e4880bbe7aa8cc05edc88,,,Unclassified,no description
0f1804d8aa3899a03790000563deaca1d894ed0ab382d672660a8f251b0f4e9c,,,Unclassified,no description
1959758d650caff790f6e8b430aed7cd3854a93875c293dbc7cc9ee4841d3f50,XL20,Chialing Twenties,NFT-project utility token,tied to NFT collection
b36f1344b3c1e229ce5f5313d96045e9c5bcde5516a270bf13c130bb1777fa4c,TIBET-MHC-XCH,TibetSwap LP MHC-XCH,LP token,TibetSwap LP token
443005e9430528b29586bc0164f2b4159b588c22f99bb029abe7e685de985035,POR5,Poor Man's Chia Farm 500,NFT-project utility token,tied to NFT collection
32f08162c1cd03cb8b4ffae586bc13303dac01d495ff51f63a079af3acfb4d3c,TIBET-SLOW-XCH,TibetSwap LP SLOW-XCH,LP token,TibetSwap LP token
c65dceecf197da46fa92edd71d22b4bbbe27e52b86bdb3fc67e635aa75a7484e,BOBO,bobo,Unclassified,no description
39527b8859d3acfb2dcad3956106207d880c2020c3deb0960ab88c337f6dc14a,NUTS,Nuts,Unclassified,unclear/ambiguous
79fe8248cb9dc6ef86f6cef1bd659a5326b46130007413eef4a458bfcf10a440,,,Unclassified,no description
1231b8487b7501767b0a737dd849f80fa592dfc00a90c26c13003bf111ff7e16,TIBET-WHUP-XCH,TibetSwap LP WHUP-XCH,LP token,TibetSwap LP token
016d948263109685b7e85329b1b31409f94f33793fad7a478465b34213c198eb,,,Unclassified,no description
2a5b0b27b3bf9e934e9509069f8d09127f458f9036bfe28bf636686e93f270e4,TIBET-GOON-XCH,TibetSwap LP GOON-XCH,LP token,TibetSwap LP token
cda8a68918dc62497cf37d3115a7e13b6c8691ea5849ec12203b1836278a74be,TIBET-RAT-XCH,TibetSwap LP RAT-XCH,LP token,TibetSwap LP token
97f93566c4baac61337c2e58532d7db93f25f9440397ee7d91db5b6095726708,,SOUL of CHIA MONSTER TOWER WARRIOR,Unclassified,unclear/ambiguous
8f282ef9b7486ed68a4e5e5cf40627a2b6f6cdfd69a18898f73dec52e416c9b5,TIBET-CIC-XCH,TibetSwap LP CIC-XCH,LP token,TibetSwap LP token
9f65e250eae02e8a64f1d89952431f369fd667386c19acce95dc217878b2e134,TCHST,Treasure Chest,Unclassified,unclear/ambiguous
4163cb4b370da9001750b00395702914806dc4c43c3bf9fdbd412fdeef42615d,TIBET-ASON-XCH,TibetSwap LP ASON-XCH,LP token,TibetSwap LP token
2c6ff33a981d89330d882bcfeee148a14b0de8b0308ef71b90269ac9c1adeebc,TIBET-SPACES-XCH,TibetSwap LP SPACES-XCH,LP token,TibetSwap LP token
0e5e9c68a2aa7057e0d266d8ca68eb345969ffad502f79d43eaeb1f68540b897,,,Unclassified,no description
1aa6ddf6a56c30b5a1712905e35e470eb81331e78558cdebe05f7d0febdd6502,TIBET-TIBET-🍺-XCH-XCH,TibetSwap LP TIBET-🍺-XCH-XCH,LP token,TibetSwap LP token
125ef688c3200d4a82248c31f6dcfe2dc45d549b779c0b3b1ef35568fea840b6,AGIC,A Golden Caesar,Unclassified,unclear/ambiguous
9a5dbcbae0fd29b052be4452fbb64d0d3e0aefc72dbd0e1a8f5b2b9df5a22e68,,,Unclassified,no description
ca17ac895f0b560b1bd0db6f794afb98c29a2cfe5c421a7370ea01b664e0416b,HEJI,Hedgie Token,Unclassified,unclear/ambiguous
01b485f04fb4c1d77a9da20d204d4134bd71bc1c794bc83a43333dcb197a560e,,,Unclassified,no description
c61752799372c48eb61f9ba19299a12ac97a1dabd3d61c44877a064909da03e1,,,Unclassified,no description
b17177722f3f46df8e5bddd1707b39bf7c0e4aab746fe3416832576fd05beaff,,Mutant Ape #16698 Square | Metaverse,Unclassified,unclear/ambiguous
6d3d2c9709d8e89d4707fa4f5f3e69269bd0b825a22da4fa45ed517da95136e0,LLAT,LLC Asset Token,Unclassified,unclear/ambiguous
13f29f3a93ab00505b99d788794ddcdb4be2961ba3d67493f9f471e7fc9513dd,,Chia Friends,Unclassified,unclear/ambiguous
96de47df2c31441efa46d049d2763c750561f0cfa1db3c8bfcb4c72db94a06f6,HNTR8,Hunter of 8,Unclassified,unclear/ambiguous
e6398428f5525452e3fbbc95127940474ab0ec420fb65b65b4897974c2b54958,🌈,Rainbow,Unclassified,unclear/ambiguous
588b9f46b82c98546b466549c77ac68f8e5855a03c0441f64c6f1db09cdf24a1,TIBET-OUTR-XCH,TibetSwap LP OUTR-XCH,LP token,TibetSwap LP token
86290de455ae081dfe44c099743cb8eae18c705f461922280d138c24ac8c3110,CATMS,Catmosphere,Unclassified,unclear/ambiguous
4f50e6f88fd5765a64ed49b20bf0e81a37b1550ac92c19fbe84e41562f23e60a,XST,Xtock Token,Unclassified,unclear/ambiguous
bb3af6319ba9ddf91bb38d3532baaac59f4fb224c913064f178ddc1e961a4abe,,Little Bandits,Unclassified,unclear/ambiguous
1df783dbe6b9cc777d672ed6bdbf3c7535198d744c0fbd26fd07fcb9400aa039,,,Unclassified,no description
0d56d7f0ebc0a7a02f6538f76395da85bf9da946904824ddfd94a7ad24e47884,TIBET-NAME-XCH,TibetSwap LP NAME-XCH,LP token,TibetSwap LP token
dbf1ec112df3ab6df9c6451ffbc77c8966880513817a9b5aea4903cb49b1bf30,,,Unclassified,no description
08ea9e7a0f7a57fe617a03404f2912b1ba073ea4ebb7789a57ba1c2bf42d5486,TIBET-TIBET-PEPE-XCH-XCH,TibetSwap LP TIBET-PEPE-XCH-XCH,LP token,TibetSwap LP token
e1183ae118bed8b2ca04ddda10dc1f812573b8a4e287389e4aae2ccd1791b07c,,,Unclassified,no description
63574af3eb815d797ee3ad2126c6b6b3455e73dab9c12e8b7ea26f1c504daa0a,,,Unclassified,no description
4ea18ee0b4a50c7410844375a8de357e6ec8fd4576bda12a880e9e9ae89fd82d,,,Unclassified,no description
9bb0bff1ac99ce8013f734480c61431751539163f49d54b76e6b8d2678b743d3,,,Unclassified,no description
c27131f0ead1f677b0d845bdedb51ae20d3bf4863679d37cbf65d9b919c29ee7,,,Unclassified,no description
6d10e8352122662d9ecdbce6477d6e57ac97c8b328001ff8b93bd6971cd7ddc5,,,Unclassified,no description
5e8b3e84f235ee9173c6d651441b1674313c2792e7708473aae31edee318f87b,TIBET-💯-XCH,TibetSwap LP 💯-XCH,LP token,TibetSwap LP token
80f3eea06bdb757c219e164eb66a305daf84e97d2954f9e3ea4fc50080af2e46,KEY,Friends Key,Unclassified,unclear/ambiguous
1c35d701660e2c880cd2245615118153bcf402ffc7283a5768a1e96de1fe60b8,,,Unclassified,no description
43a7606f5bb5dbbdc8c6b0a4a44de2ec171c9d832329c3fddf56f859693deb6d,,,Unclassified,no description
60025f418512e822f42fba88593347da9668c37c4e508e7b773f99bd6d05d7bd,,,Unclassified,no description
b735204374700907ac3e8af6a21eb407ed4d92a43514626abbd4e1d1afafe0ab,TIBET-🦞-XCH,TibetSwap LP 🦞-XCH,LP token,TibetSwap LP token
a9aa29a949e10c6d84f3e7523a83edba719098162297da0dd09930e2aeca636c,,,Unclassified,no description
0fa01b06c00f1cde983a7d3cc0355027217b2195d289ffd1a70c18127b4ec1de,,,Unclassified,no description
ea3e045df9fe9a7844cbb56f500bd146354d9e6f8c970b2ff8f8842d77442e97,RAD,RADICOLA CAPS,Unclassified,unclear/ambiguous
b77428bed2f5a543961763677bc140193d4097eaa6f369170f6ac4ab2550c8a4,TIBET-BGT-XCH,TibetSwap LP BGT-XCH,LP token,TibetSwap LP token
da13224bb2805034b192fd79b29f925087d1beef87fbfa3515978d0812542dc8,TIBET-LBSS-XCH,TibetSwap LP LBSS-XCH,LP token,TibetSwap LP token
9e550eee017433d1337d8ccfe148314e0a90bafe3cf1b409d5405c4c02a419cc,,8bit Heroes,Unclassified,no description
5ec1527c4f8e1f10bd4b3dda299b6b43098921777ae87fa1f5a390a79f0b6791,TIBET-OMG-XCH,TibetSwap LP OMG-XCH,LP token,TibetSwap LP token
baa5da2d0726bb184673c9f5ec68a92499e5f164bab82461f5267dc1d65a3f23,TIBET-HP-XCH,TibetSwap LP HP-XCH,LP token,TibetSwap LP token
8d23b84834a7c21878494f71870b26c97e788071cd02597f25bcc7e00262c11f,,,Unclassified,no description
90a2c6c92b86cf0cfca2b20fec0ff10f819e0cc6086b85b59a0024b3f0a3ce5f,,,Unclassified,no description
07f6303907ff7c4b6a87afbb1b3eb962425cf85e3fe1fdec83b35061380ddd00,,,Unclassified,no description
ce4d97c3ab48578467e1ccfa4896ba94855f8979bb7e723289227c88e09915e5,,,Unclassified,no description
2498538d512e31810eade12cff3e0d7dce9864c59f4946436d3d603dbd3e9c69,TIBET-🌈-XCH,TibetSwap LP 🌈-XCH,LP token,TibetSwap LP token
a26bb00329235a4b46d0e402f9c1124279dcb1a30c3236679e1a7f1709a8d7c0,,,Unclassified,no description
5808c5e18d1acf546e0fa94d5e8a22d280d09ac8dcfeb3f18bf3e0609003e95e,,,Unclassified,no description
bd960d5a150ed1b4f2242fc5761097b017b530d19dc2943f5e1907a6be1a0d09,CF2,Cassandre Fairies Club,Unclassified,unclear/ambiguous
bfaf47da0a5a3a384e6f762b15d70167d249a0a3a9ab821ab4f0b9e12a883643,,,Unclassified,no description
a3e3820f0c80723c1a504c8acb56f4c560938b6eb85584c36de09a83fb6c2397,CISAG,XCH CISAG,Unclassified,no description
079b686ab84a6903dfa9695abd27f6f05aef7d86c47ac19ab3aad1f874da1087,,Space RatZ NFT GEN 3,Unclassified,unclear/ambiguous
4e47b5051e02e20bcb42f4fdd0c0f036462df06c54c4fd539a35f411128facfc,BBW,Body Of Bram Wafer,Unclassified,unclear/ambiguous
61e29ca2626f2b2d927398520b58f390be1e88946add8ee6f27c567cff1b9a3f,TIBET-R34-XCH,TibetSwap LP R34-XCH,LP token,TibetSwap LP token
4965fb881379c5d30694e4a6df586295fbee66cb04af352f34c7ab2c19300412,DBL,Did BallDog learn to create CAT?,Unclassified,unclear/ambiguous
3156434b9b7800e786ee758d10fe2bc781fa2874f3462537f50b90c717bb2edc,,,Unclassified,no description
11f441b963109d06983b6a51af346be766eb428731d75e99df3e7f2f68394ef3,,,Unclassified,no description
916c85d0d41ea38d90cc5d1486092d2de39ecc7e93ac7e7055edd9fbb398f2f6,,,Unclassified,no description
67d95ef8cf98014bb78d8e3b7ae05b8d17f17a1698960222db6d18d3b8ce4b14,,Abandoned Land,Unclassified,unclear/ambiguous
ed1594af7c0d4ba7685afbe328129481e885cb8adda3ef280f3f499e5015ced2,SCC,Seasons Club Coin,Unclassified,unclear/ambiguous
24de898aa3ac95b70a86828eee9d1666a4a5ac2e1e26f9134977a3a072d4f1d4,,The Great Wall of Chia,Unclassified,unclear/ambiguous
ee00d3ccaac92cc0285c51fd63cd7b867117c69ed7a0d6a41b093633756d5c68,BBC,BoBo Coin,Unclassified,no description
2e5181759cfee4399530b66d524d9b20a75415d0e1b6f056c2cebd7ec46cae34,TIBET-TTT2-XCH,TibetSwap LP TTT2-XCH,LP token,TibetSwap LP token
c534ac3447b5e86e6810c49a327f9fe54a25ca2ed9966f61943ab59196223bcf,,,Unclassified,no description
7bb1a53eccdb828e6eb6fbb3411c57d0d8a1b45d89dccfbac5cf93cbcc67c0a8,,,Unclassified,no description
e95f21b33f465fd4da1eebc49e44591be7ded79788e4ef0473b943ffc550f66f,,,Unclassified,no description
cbbd0b91acb4b5f7b22ae9f1ed34de0b1b6fd97dcedf98e3d3eddcd2e9e20c3e,,,Unclassified,no description
ccbb3643aef0282727e9a3f3d6d6a7e1c7ebdf4a2b7f18372b19558e18277121,GG,Goblin Gold,Unclassified,unclear/ambiguous
08beac6f8ae466d12e3bb710b775626549e11998d2f79d89708acee497aef1ba,FART,Fartbucks,Unclassified,unclear/ambiguous
9f0ad77b6e99f53eb3d19039823ec7ef075bf34f61da53d08a1c0ef5c960905b,TIBET-LNR-XCH,TibetSwap LP LNR-XCH,LP token,TibetSwap LP token
f55fd6a4bc7339e31305e5c23444a7805920110a473cbb2777ff42013eee2cbf,LETSGO,Let's Coin,NFT-project utility token,tied to NFT collection
4ac791e72592ec2ed05a2ae871efb30e277ca10ce63ce2f07ef94c7a413095e7,L33T,L33T Coin,Unclassified,no description
58a7a15236bf2d304b821655748a0fa4b2eeb98240a476115aa962ea0923cdfc,,,Unclassified,no description
9c956654a36506fd0b95d99fe7fbc70fd8f35cb2b8c9c924471d0f405a3312c1,,,Unclassified,no description
dea226474eadd76dc47e83e21b1e816030d7bbbff7bba9a98e8feabcbd076bc9,,,Unclassified,no description
8b7958ffabb08c0a418733e95c5c5f0e219dde1dd7e15332915d90af3e06850d,,,Unclassified,no description
f3f7b59d30dbd4c030c95a348d95a0a94756783a998a157a670684788e996f63,,8Hackers.xch - Lucky8,Unclassified,no description
d1a85015452a6af1cf67a90ea057a09d1e7d534189595997b7ba1b70eb0d9922,,,Unclassified,no description
7e3f8040eed9cde63b88544bb44adfe3d5be3a863e1ffe3cd5147a3e39ccf876,TIBET-🦠-XCH,TibetSwap LP 🦠-XCH,LP token,TibetSwap LP token
840160620254e79214c4bc0867053b1bd74fdb50795e63e7cc775c899f0260ea,,,Unclassified,no description
96b6e01f1684a0b56ef9bf7cdf26702828443e578280fe3091f3ba0fd3a2a0f7,,,Unclassified,no description
2d4a36eece7dcc4e03a81a4f9a3abf431ad8a7f25df0b739f5d847853c58f74f,,,Unclassified,no description
993f46e1d76fcd16aabe8b9d0316f8604767bea536f1dca0f83d33efde6b7ef2,,,Unclassified,no description
72761d19301a98b36cfc9ff09e82e703c9b35ad753ff216208fd7492356c995c,TIBET-LC-XCH,TibetSwap LP LC-XCH,LP token,TibetSwap LP token
487d889d0000cb6d7c6c5caf2c30775ef409d3a5b4f5a544e8a6de1c511fae03,QTLO,Quatloo,Unclassified,unclear/ambiguous
6116075462bc2cab015c962aaee7d92aa4ed1cc14716e3de45b14a21b308a6bb,,,Unclassified,no description
c6fec26bd10909b82f6a54c44884d2d6e6bd1a541ddfbea483e1b9e225a296d2,,,Unclassified,no description
ce3e3a641461be16571944ac597a179fa0ed75fbd0ed48ec1e45cdc8eb0943d7,XMM8,Million Minus 8,Game-economy token,Lucky8 ecosystem game token
87af250b64d891c3317e4323e81ffb7e690be21113f6a93bb7bf015e807fe27c,,Lucky Farmer ,Unclassified,no description
f10265e293321f71b9ea42227879d6d7e09156237991e0f16ab93ad5ee8361a8,,,Unclassified,no description
d00472f8a4f38efdc41e2f594a9bd6543a1c32a58c98210fbc921817046efd2e,TWC,TWC,Unclassified,unclear/ambiguous
af51fed48e5a44d71985aca61d8c724146b7207313780bc595c72ff9b964a99f,,,Unclassified,no description
f9529c59c0cfba364671c927a60a23c3cab9dc5e2b1488ba0c7b858e99a8ae2a,KATS,KATS 2.0,Unclassified,unclear/ambiguous
607fb74ee321225d42da8896c95764ff37103300fee3c0607edc5efa5d5245ba,TIBET-NGDPLT-XCH,TibetSwap LP NGDPLT-XCH,LP token,TibetSwap LP token
3771647b40462ae5a7d154c0385f8011a1f8636ba272c398901963b488cb6013,,,Unclassified,no description
d22179db94533d094cdcc38c62dbdd77a3aac4175979713a8f414a0ea402f057,,Chunks - Chia Punks,NFT-project utility token,tied to NFT collection
dd1fc964af97877cc992cccac1a50f5173043e559c0c0998256874902c11d94c,NORM!,NORM! coin,NFT-project utility token,tied to NFT collection
fa78ff512fda2a53840cf125eb5db2db1ada9e9d47a6b78128ef99a37b406078,LT,Leaf Token,Unclassified,unclear/ambiguous
1dd54162ec6423211556155fa455d4ed1a52ad305e6b5249eba50c91c8428dfb,,,Unclassified,no description
a61c9cf04e768c23efa56838651800175602132b0d42f069d58d7720cf554391,,,Unclassified,no description
0fe711bf57d0222603a8d3e13df54b29382373ab2b05261c69667360a5738d64,NOT1,Sappho Lyric,Unclassified,unclear/ambiguous
22945c6c10f2c1be9f4b2484652768498cf1e4153c015a7bf981913a6b21430a,BGCI,Board Game Crypto Intro,Unclassified,unclear/ambiguous
573ff667253b16221e32d371d49c64ee6358a7fa9ca3e4330ee7929f562a75dc,TIBET-DPLY6-XCH,TibetSwap LP DPLY6-XCH,LP token,TibetSwap LP token
a6a3dbc8ecacdbe39b1efc7550a76cdbb78c76988a037c19a37ae7a0a6da357a,,,Unclassified,no description
dee920435cdaffc0a71e229ea2120e5544c2247945de3594a11f0e307ab1dcde,TIBET-%-XCH,TibetSwap LP %-XCH,LP token,TibetSwap LP token
d773501c5a28b57d465d6b36fdd7562766460950f745ce88b3a611101d6227ce,USPP,Unidentified Space Phenom,Unclassified,unclear/ambiguous
1adda0425b102b9229e9b87654e8b51a9043d7e9a1d58fdcef2a4049fd532e22,,,Unclassified,no description
ebd153f3a00b159a0e251514866c86eafbb0e74a5304659f256a1517b7319573,HBX,Hardi Bux,Unclassified,unclear/ambiguous
2135d12899cffd0085c49e1c1eb5296e35565bf66cfda1ef2df8d6a7ea08f4aa,SGPL,Slip of GP Latinum,Unclassified,unclear/ambiguous
eb461b8af32975adbdf426d22e77e41547a7081a28663da61fd07fae2933c393,GTH,GRAND THEFT HARDDRIVE,Unclassified,unclear/ambiguous
496824bd6986c2772760995ed6af5ce111144058561c909733c1914ca6684847,,,Unclassified,no description
799cc6a09748dfa9a6109b3256602743e2db6a9f6069297b2082ab3c330f79e9,,Dracattus,Unclassified,unclear/ambiguous
f5f0770713ebdd6e132410b3406f85c7cd49d690080a3277e00c24d7a91a5af0,,,Unclassified,no description
a9ec624143f15b1f769cae2f793bfa7e0e3c73baab93c3766259189b82ae9ed4,,,Unclassified,no description
1b9f2631dd26fa5b39dd85fbc9a6e2a90082886a2f7878c50cd1fb79483f84bb,,,Unclassified,no description
